2022/12/17,97975999,97321749,85008885,53613089,19887740
2022/12/18,97978964,97325062,85035198,53769886,20221368
2022/12/19,97981068,97328983,85058702,53921302,20702542
2022/12/20,97986143,97334633,85084574,54083530,21236436
2022/12/21,97990866,97339470,85108892,54238125,21736227
2022/12/22,97994862,97344688,85130886,54389062,22200489
2022/12/23,98001539,97354186,85168110,54643319,22765416
2022/12/24,98008838,97366609,85208354,54896978,23218816
2022/12/25,98010637,97370643,85226784,55005203,23427667
2022/12/26,98014135,97376137,85254094,55154435,23787476
2022/12/27,98018565,97383028,85281450,55301629,24135211
2022/12/28,98021029,97387058,85304260,55428652,24358474
2022/12/29,98022197,97388525,85315624,55489489,24436485
2022/12/30,98022514,97389224,85319307,55506963,24452909
2022/12/31,98022583,97389378,85319948,55509395,24454121
2023/1/1,98022584,97389380,85319998,55509694,24454296
2023/1/2,98022644,97389443,85320529,55511395,24455033
2023/1/3,98022716,97389539,85321101,55513193,24456017
2023/1/4,98024010,97391227,85327880,55541414,24517923
2023/1/5,98026594,97394211,85337393,55582327,24631898
2023/1/6,98032666,97401320,85357752,55678482,24855101
2023/1/7,98041870,97411898,85386258,55808016,25064761
2023/1/8,98044307,97414809,85396160,55849988,25128502
2023/1/9,98044581,97415065,85398561,55858885,25147231
2023/1/10,98049243,97420721,85411170,55913858,25373478
2023/1/11,98053351,97425723,85423719,55971227,25612105
2023/1/12,98057273,97429836,85435380,56027770,25828282
2023/1/13,98064091,97437480,85460705,56154009,26145921
2023/1/14,98069791,97446446,85497363,56305662,26413852
2023/1/15,98070646,97448278,85507211,56344467,26495850
2023/1/16,98072221,97451913,85520333,56401107,26703242
2023/1/17,98074488,97456236,85533838,56458381,26924404
2023/1/18,98076345,97459201,85546873,56512058,27119940
2023/1/19,98077841,97461002,85558104,56562231,27289765
2023/1/20,98081126,97463526,85583972,56680406,27546847
2023/1/21,98084419,97466546,85618756,56813404,27753488
2023/1/22,98085116,97467056,85627834,56843974,27814091
2023/1/23,98086253,97467982,85640529,56889814,27961790
2023/1/24,98088128,97469134,85653203,56935171,28114838
2023/1/25,98089425,97470668,85664911,56976098,28239707
2023/1/26,98090825,97473303,85676314,57018015,28362765
2023/1/27,98093792,97479351,85702312,57119356,28550398
2023/1/28,98098847,97489088,85737419,57232318,28703870
2023/1/29,98099748,97491652,85746875,57259205,28744305
2023/1/30,98100729,97492601,85759058,57295521,28844275
2023/1/31,98102292,97497092,85771820,57330541,28947903
2023/2/1,98103722,97500669,85781364,57352553,29009439
2023/2/2,98104435,97504068,85789930,57373460,29062225
2023/2/3,98106973,97510559,85809920,57427483,29147893
2023/2/4,98111029,97516123,85838810,57495202,29224922
2023/2/5,98111955,97516882,85844677,57506743,29239863
2023/2/6,98112944,97518319,85854948,57528394,29287939
2023/2/7,98114335,97520393,85865718,57549968,29342101
2023/2/8,98115401,97522214,85875045,57569682,29387834
2023/2/9,98116387,97523551,85884201,57589152,29428741
2023/2/10,98118056,97526467,85906105,57643573,29500499
2023/2/11,98118845,97527860,85917123,57665358,29517520
2023/2/12,98119413,97528573,85922747,57673795,29527802
2023/2/13,98120078,97529699,85932458,57690919,29561143
2023/2/14,98120988,97531396,85942230,57707263,29597869
2023/2/15,98121736,97532814,85951048,57722176,29628912
2023/2/16,98122494,97534102,85959547,57737293,29656826
2023/2/17,98124047,97536842,85977876,57773714,29704880
2023/2/18,98126996,97542125,86004067,57822068,29753502
2023/2/19,98127529,97542921,86009524,57829477,29760505
2023/2/20,98128072,97543763,86017647,57841924,29781096
2023/2/21,98128903,97545092,86025677,57853779,29803539
2023/2/22,98129579,97546301,86034335,57869628,29824103
2023/2/23,98129695,97546444,86036601,57873467,29826279
2023/2/24,98130940,97548415,86047648,57896229,29850751
2023/2/25,98132362,97551252,86060872,57920920,29872725
